keyword,normalized,title,url,description,priority,variation_type,exact_match
Middleware,middleware,Middleware,/en/glossary/Middleware/,Software that connects different applications and systems so they can communicate and share data with each other.,1020,exact,true
Midjourney,midjourney,Midjourney,/en/glossary/Midjourney/,"An AI tool that creates professional digital images from text descriptions, allowing anyone to generate artwork without artistic skills.",1020,exact,true
Mini-Batch,mini-batch,Mini-Batch,/en/glossary/Mini-Batch/,"A small group of training examples processed together during machine learning model training, balancing computational efficiency with stable learning.",1020,exact,true
Mistral AI,mistral ai,Mistral AI,/en/glossary/Mistral-AI/,"A French AI company creating open-source language models and ChatGPT-like tools, positioning Europe as a competitor to American AI leaders.",1020,exact,true
Page Value,page value,Page Value,/en/glossary/Page-Value/,"Page Value is a metric that assigns a dollar amount to each webpage based on how much it contributes to sales or business goals, helping you identify which pages actually drive revenue.",1020,exact,true
Pagination,pagination,Pagination,/en/glossary/Pagination/,"A technique that divides large amounts of data or content into smaller pages, making it easier for users to browse and improving website performance.",1020,exact,true
Perplexity,perplexity,Perplexity,/en/glossary/Perplexity/,"A metric that measures how well a language model predicts text by quantifying its uncertainty, with lower scores indicating better performance.",1020,exact,true
Quick Wins,quick wins,Quick Wins,/en/glossary/Quick-Wins/,"Small, easy improvements that deliver fast, measurable results and build momentum for bigger changes. They help teams gain confidence and prove progress to leadership with minimal effort.",1020,exact,true
Robots.txt,robots.txt,Robots.txt,/en/glossary/Robots-txt/,A text file that tells search engine crawlers which parts of your website they can or cannot access and index.,1020,exact,true
Rule-Based,rule-based,Rule-Based,/en/glossary/Rule-based/,"A system that makes decisions by following explicit if-then rules, making it ideal for tasks requiring transparency and reliability in areas like compliance, customer service chatbots, and business au",1020,exact,true
Screen Pop,screen pop,Screen Pop,/en/glossary/Screen-Pop/,"A technology that automatically shows a customer's information on an agent's screen when they call or message, so the agent can help them right away without searching for their details.",1020,exact,true
Scroll Map,scroll map,Scroll Map,/en/glossary/Scroll-Map/,"A visual tool that shows where users scroll on a webpage using color-coded heat maps, helping designers understand which content gets attention and where visitors leave.",1020,exact,true
Site Speed,site speed,Site Speed,/en/glossary/Site-Speed/,Site Speed: How quickly a website loads and becomes usable for visitors. It's measured through various metrics and directly impacts user experience and search rankings.,1020,exact,true
Small Talk,small talk,Small Talk,/en/glossary/Small-Talk/,"Small talk in AI chatbots is the ability to engage in casual, friendly conversations like greetings or jokes to make interactions feel more natural and build rapport with users.",1020,exact,true
Social CRM,social crm,Social CRM,/en/glossary/Social-CRM/,"A business system that monitors and engages with customers across social media platforms like Facebook and Twitter, combining their social conversations with customer data for better understanding.",1020,exact,true
Touchpoint,touchpoint,Touchpoint,/en/glossary/Touchpoint/,"Any moment when a customer interacts with a brand—online, in a store, or by phone—that shapes their impression and experience.",1020,exact,true
UX Writing,ux writing,UX Writing,/en/glossary/UX-Writing/,"UX Writing is the practice of writing clear, helpful words in apps and websites that guide users through their tasks, such as button labels, error messages, and instructions.",1020,exact,true
User Story,user story,User Story,/en/glossary/User-Story/,"A simple description of what a user wants to accomplish, written from their perspective to guide what features to build.",1020,exact,true
Escalation,escalation,Escalation,/en/glossary/escalation/,A process of passing a difficult problem to someone with more expertise or authority to solve it properly. Used in customer support and AI chatbots to ensure complex issues get the right attention.,1020,exact,true
Monitoring,monitoring,Monitoring,/en/glossary/monitoring/,Monitoring is the continuous process of collecting and analyzing data about systems and applications to detect problems and ensure everything runs smoothly and securely.,1020,exact,true
User Roles,user roles,User Roles,/en/glossary/user-roles/,"User Roles are permission levels that control what each person can do in a system, like deciding who can edit content, who can only view it, and who manages everything.",1020,exact,true
AI Agents,ai agents,AI Agents,/en/glossary/AI-agents/,"Autonomous software that perceives its environment, makes decisions, and takes actions independently to achieve goals with minimal human intervention.",1018,exact,true
Anthropic,anthropic,Anthropic,/en/glossary/Anthropic/,"An AI research company that creates Claude, an advanced AI assistant designed with a focus on safety, reliability, and ethical behavior.",1018,exact,true
